country,Technology,Indicator,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Iceland,Solar,Electricity capacity (MW),,,,,,,,,,,,,,,,,,
Ireland,Hydropower,Electricity capacity (MW),,0.003787878787878896,0.0037735849056603774,0.0,0.0,-0.011278195488721776,0.0,0.0,0.0,0.0,0.005703422053231932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,Wind,Electricity capacity (MW),,0.058823529411764726,0.09523809523809534,0.5507246376811594,0.5981308411214954,0.5116959064327486,0.4487427466150871,0.3084112149532709,0.05102040816326525,0.2291262135922329,0.08530805687203791,0.1870451237263464,0.0815450643776825,0.10034013605442182,0.13910355486862436,0.10357304387155143,0.1586065573770492,0.15068977714892107
Ireland,Solar,Electricity capacity (MW),,,,,,,,,,inf,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.6666666666666667
Italy,Hydropower,Electricity capacity (MW),,0.004325174481470517,0.0039150435548596105,0.0071170907672808426,0.004065827686350332,0.012003470883146905,0.0037631591482876203,0.002135535307516978,0.00752947861912201,0.004465125023500605,0.0069720649478264285,0.010083643122676513,0.0065786447071813905,0.005895795246800839,0.004043800263528574,0.005520861616435946,0.003510351035103554,0.0066822136514486105
Italy,Wind,Electricity capacity (MW),,0.8292011019283747,0.17469879518072284,0.12051282051282053,0.2894736842105263,0.4507542147293699,0.16330275229357796,0.42060988433228186,0.30458919319022937,0.384113475177305,0.1875384300061489,0.19399378667587164,0.17114773055796473,0.05430757837570965,0.016506672910325367,0.05228607624093051,0.027032942979096086,0.026854219948849067
Italy,Solar,Electricity capacity (MW),,0.05263157894736836,0.10000000000000007,0.18181818181818188,0.1923076923076923,0.096774193548387,0.32352941176470584,1.4444444444444446,3.3909090909090907,1.616977225672878,1.8454905063291136,2.6521533628047926,0.27817322259186805,0.08340828007647527,0.02253973315154956,0.016505287605980582,0.02020405033029915,0.021203684982710413
Kosovo,Hydropower,Electricity capacity (MW),,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.05000000000000005,0.023809523809523725,0.0,0.0,0.0,0.0,1.0,0.023255813953488413
Kosovo,Wind,Electricity capacity (MW),,,,,,,,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosovo,Solar,Electricity capacity (MW),,,,,,,,,,,,,,,,inf,69.0,0.0
Latvia,Hydropower,Electricity capacity (MW),,0.006609385327164485,0.003939592908732692,0.005232177894048506,-0.0006506180871828082,0.0,0.0,0.0,0.0,0.0,0.02604166666666674,0.0,0.0,0.008248730964466988,0.0006293266205159577,-0.0006289308176100628,-0.015103838892385204,0.0
Latvia,Wind,Electricity capacity (MW),,0.0,10.0,0.18181818181818188,0.0,0.0,0.0,0.0,0.07692307692307687,0.03571428571428581,0.034482758620689724,0.2,0.6388888888888888,0.13559322033898313,0.029850746268656806,0.0,0.014492753623188468,0.10000000000000007
Latvia,Solar,Electricity capacity (MW),,,,,,,,,,,,inf,0.0,0.0,0.0,0.0,2.5,0.0
Lithuania,Hydropower,Electricity capacity (MW),,0.0,0.0,0.006952491309385911,0.0011507479861909695,0.008045977011494232,0.0,-0.002280501710376304,0.0,0.0011428571428571126,0.0,0.0,0.0,0.0,0.001141552511415567,0.0,0.0,0.0
Lithuania,Wind,Electricity capacity (MW),,,,,inf,0.0,30.0,0.5161290322580645,0.14893617021276606,0.8148148148148149,0.3571428571428572,0.5187969924812029,0.3613861386138615,0.01454545454545464,0.032258064516129004,0.5138888888888888,0.1674311926605505,0.0
Lithuania,Solar,Electricity capacity (MW),,,,,,,,,inf,0.0,0.0,2.0,22.333333333333336,8.714285714285714,0.014705882352941124,0.0,0.014492753623188468,0.17142857142857149
Luxembourg,Hydropower,Electricity capacity (MW),,0.0008826125330980705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1728395061728396,0.0,0.0,0.0
Luxembourg,Wind,Electricity capacity (MW),,0.0,0.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.22857142857142865,0.0,0.023255813953488413,0.02272727272727271,0.288888888888889,0.0,0.0,0.10344827586206896,0.875,0.0
Luxembourg,Solar,Electricity capacity (MW),,,inf,6.0,0.7142857142857142,0.0,0.0,0.0,0.04166666666666674,0.040000000000000036,0.11538461538461542,0.4137931034482758,0.8292682926829269,0.2666666666666666,0.1578947368421053,0.05454545454545445,0.05172413793103448,0.0
Malta,Hydropower,Electricity capacity (MW),,,,,,,,,,,,,,,,,,
Malta,Wind,Electricity capacity (MW),,,,,,,,,,,,,,,,inf,0.0,0.0
Malta,Solar,Electricity capacity (MW),,,,,,inf,0.0,0.0,1.0,3.5,0.11111111111111116,4.0,2.2,0.75,0.9642857142857142,0.34545454545454546,0.2567567567567568,0.18279569892473124
Montenegro,Hydropower,Electricity capacity (MW),,,,,,inf,0.0,0.0,0.0,0.0,0.0,-0.026627218934911268,0.0,-0.010638297872340384,0.0,0.0,0.0,0.016897081413210342
Montenegro,Wind,Electricity capacity (MW),,,,,,,,,,,,,,,,,,inf
Montenegro,Solar,Electricity capacity (MW),,,,,,,inf,6.695652173913042,1.2598870056497176,0.0,0.4999999999999998,0.3333333333333335,0.125,0.22222222222222232,0.9090909090909092,0.2857142857142858,0.14814814814814814,0.096774193548387
Netherlands,Hydropower,Electricity capacity (MW),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,Wind,Electricity capacity (MW),,0.08501118568232657,0.3855670103092783,0.3467261904761905,0.18784530386740328,0.13860465116279075,0.27287581699346397,0.12195121951219524,0.22940503432494275,0.03396928804094923,0.006750675067506817,0.035315154224407674,0.050518134715025864,0.1150842581175504,0.05602653888684106,0.18359511343804533,0.2553818932468299,0.003053793751468081
Netherlands,Solar,Electricity capacity (MW),,0.6153846153846154,0.2380952380952381,0.7692307692307692,0.08695652173913038,0.02000000000000001,0.03921568627450989,0.018867924528301886,0.09259259259259256,0.1694915254237288,0.3043478260869565,0.6555555555555554,1.4765100671140938,1.0216802168021681,0.4048257372654156,0.4456106870229009,0.35247524752475257,0.26403123474865803
Norway,Hydropower,Electricity capacity (MW),,-0.015892768257128598,0.008454062646771955,0.0027227456740586127,0.0014648611954697355,0.018515875847306518,0.0061648393989282005,0.008076588337684987,0.015747487654107717,0.004283820079556744,0.005213446629879215,0.00929512006196753,0.01801861923988124,0.01717525975941525,0.006670318693004162,0.004225352112676051,0.014726507713884953,0.0035496638813847787
Norway,Wind,Electricity capacity (MW),,0.0,6.461538461538463,0.0,0.5670103092783505,0.7434210526315791,0.07169811320754715,0.22535211267605626,0.13505747126436773,0.07088607594936702,0.004728132387706864,0.20470588235294107,0.376953125,0.1602836879432623,0.05501222493887537,0.004634994206257348,0.018454440599769303,0.3669309173272932
Norway,Solar,Electricity capacity (MW),,0.0,0.0,0.16666666666666674,0.0,0.0,0.1428571428571428,0.0,0.03750000000000009,0.04819277108433728,0.04597701149425282,0.04395604395604402,0.05263157894736836,0.10000000000000007,0.18181818181818188,0.15384615384615374,0.78,0.5805243445692885
Poland,Hydropower,Electricity capacity (MW),,0.02336234539624371,-0.012085944494180878,0.0299048482102402,0.003959524857017227,0.017090271691498682,0.004308487720809939,-0.0012870012870013214,0.0030068728522336663,0.0012847965738758127,0.0017108639863130384,0.001707941929974366,0.0021312872975276518,0.0017014036580178524,0.003821656050955413,0.002538071065989911,0.006751054852320637,-0.0018860016764459253
Poland,Wind,Electricity capacity (MW),,3.75,0.6842105263157894,0.09375,0.1428571428571428,2.025,0.42148760330578505,0.7790697674418605,0.7189542483660132,0.3479087452471483,0.5627644569816643,0.6245487364620939,0.4244444444444444,0.33736349453978165,0.1186934966462525,0.2737226277372262,0.17621776504297992,0.008839394466678252
Poland,Solar,Electricity capacity (MW),,,,,,,,,,,,inf,0.0,1.0,12.5,3.0,0.7314814814814814,0.4347593582887701
Portugal,Hydropower,Electricity capacity (MW),,0.005512679162072764,0.005043859649122906,0.0,0.05411302640192006,0.0385013454771268,0.007175602949970107,0.0015832178903620875,-0.0005927682276229973,0.006524317912218304,0.0029463759575720787,0.08401880141010576,0.03197831978319776,-0.008928571428571397,0.009538950715421324,0.07926509186351716,0.12840466926070038,0.03750000000000009
Portugal,Wind,Electricity capacity (MW),,0.5060240963855422,0.52,0.4105263157894736,1.063432835820895,0.9240506329113924,0.5798872180451127,0.30933967876264123,0.2980463425715585,0.1641582079103956,0.1413108839446784,0.12118018967334045,0.03665413533834583,0.044877606527651936,0.05336225596529287,0.016680395387149938,0.037674701235568264,0.0
Portugal,Solar,Electricity capacity (MW),,0.0,0.0,1.0,0.0,0.0,0.5,7.0,1.4583333333333337,0.9491525423728812,0.16521739130434776,0.28358208955223874,0.38372093023255816,0.24369747899159666,0.40202702702702703,0.0771084337349397,0.033557046979865834,0.03030303030303028
Romania,Hydropower,Electricity capacity (MW),,0.00032679738562091387,0.019601437438745428,0.0009612303748798287,0.004801536491677361,0.0017521503663586735,-0.0011130545396724756,0.007800063673989221,0.004896540830832352,0.013832128261553002,0.00372093023255804,0.0013901760889711845,0.01002622242788842,0.00946854001221742,0.0004538577912254205,0.017692424013307173,0.0005943536404160454,0.002970002970003049
Romania,Wind,Electricity capacity (MW),,,,,,inf,0.0,2.0,0.6666666666666667,2.0,24.93333333333333,1.5398457583547556,0.8441295546558705,0.521953896816685,0.1698521456905877,-0.03514180024660918,-0.033546325878594296,0.0016528925619834214
Romania,Solar,Electricity capacity (MW),,,,,,,,,inf,0.0,0.0,9.0,40.0,17.5609756097561,0.6990801576872536,0.025522041763341045,0.03469079939668185,0.0043731778425655215
Serbia,Hydropower,Electricity capacity (MW),,0.0,0.0,0.0,0.0,0.0,-0.023934051470333558,0.0,0.0,0.004187366926898585,0.0006007491695525503,0.0063217375949142784,0.010493437214852186,0.01795575313444231,0.02934152166496085,0.00165727543917793,0.002647253474520106,0.02937293729372948
Serbia,Wind,Electricity capacity (MW),,,,,,,,,,,,,inf,0.0,0.0,19.0,0.7,0.4705882352941178
Serbia,Solar,Electricity capacity (MW),,,,,,inf,1.0,1.0,1.25,0.3333333333333333,0.08333333333333348,0.15384615384615374,1.0666666666666669,0.5161290322580645,0.2765957446808509,0.5,0.22222222222222232,0.09090909090909084
Slovakia,Hydropower,Electricity capacity (MW),,0.033884297520661244,0.0011990407673860837,0.0007984031936127955,0.0043877143996808865,-0.002382843526608447,0.0003980891719745916,0.0007958615200955865,0.01312127236580518,-0.02394034536891676,0.011660635303578635,0.002782193958664525,-0.0003963535473642255,0.0003965107057890549,0.0,-0.0003963535473642255,0.0007930214115781098,0.0
Slovakia,Wind,Electricity capacity (MW),,,,inf,0.0,0.6666666666666667,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.6666666666666667,-0.4,0.3333333333333333,0.0,0.0
Slovakia,Solar,Electricity capacity (MW),,,,,,,,,,,inf,25.105263157894736,0.03427419354838701,0.03898635477582847,0.0,0.0,0.0,0.0
Slovenia,Hydropower,Electricity capacity (MW),,0.07473309608540935,0.047461368653421536,0.026343519494204333,0.0,0.005133470225872738,0.0306435137895813,0.008919722497522375,0.008840864440078589,0.041869522882181036,0.17196261682242994,-0.0007974481658692412,0.0007980845969672856,0.03588516746411473,-0.002309468822170868,-0.0007716049382715529,-0.0015444015444014973,0.03503480278422266
Slovenia,Wind,Electricity capacity (MW),,,,,,,,,,,,,,inf,0.0,0.25,0.0,0.0
Slovenia,Solar,Electricity capacity (MW),,,,,,,,,inf,3.0,2.0,3.75,1.4912280701754388,0.31690140845070425,0.19251336898395727,0.06726457399103136,-0.021008403361344567,0.014592274678111528
Spain,Hydropower,Electricity capacity (MW),,0.004008908685968926,0.0019964507542147287,-0.0013836617223821346,0.0068724713185168715,0.0029173776627950954,0.005378704720087725,0.0029479200786111104,0.004300021772262186,0.002926670641157702,0.0016211834639285885,0.0002697599136767259,0.0005393743257819938,0.034231805929919146,0.001980714099556913,0.04317744368724963,0.00014960355059101538,-0.0010969285999202774
Spain,Wind,Electricity capacity (MW),,0.5398912058023573,0.43979982337356494,0.21549785319975467,0.39899074852817495,0.19249729469760726,0.1818915103851584,0.26428937041460504,0.11707152496626172,0.15832074901842352,0.07910930329578636,0.04040013531145803,0.058525709508105324,0.007415858528237341,0.0007404826204373549,-0.0013928182807398934,0.002615176742361447,-0.000652088857975075
Spain,Solar,Electricity capacity (MW),,0.3333333333333333,0.25,0.3500000000000001,0.3703703703703705,0.6216216216216217,2.0,3.166666666666667,3.6,0.09275362318840584,0.2342175066312997,0.1822480120352461,0.20814397382294136,0.06605476978633762,0.00028228652081851985,0.009736136588119004,0.016349916154276167,0.0006874742197167105
Sweden,Hydropower,Electricity capacity (MW),,0.002602118003025789,-0.02028005794302268,-0.005482996550024599,0.012513163600322176,0.0,-0.004588559192413633,0.022556853103872232,-0.0120213980885977,0.013080245786944113,0.004804227720393906,-0.009263686349509914,-0.009832901007419959,0.004873888144267147,-0.030192797380865773,0.02081770442610642,0.008389981015371362,0.0017004737033887716
Sweden,Wind,Electricity capacity (MW),,0.4114832535885167,0.21016949152542366,0.11764705882352945,0.1328320802005012,0.09070796460176987,0.04665314401622722,0.375968992248062,0.14647887323943665,0.7788697788697789,0.3943370165745856,0.3714710252600297,0.3026363308053448,0.16273911838092592,0.21530758226037205,0.14577202275848533,0.10171232876712333,0.030618588747280073
Sweden,Solar,Electricity capacity (MW),,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,0.2,0.3333333333333333,0.125,0.22222222222222232,0.09090909090909084,1.0,0.7916666666666667,0.3953488372093024,0.7333333333333334,0.4711538461538463,0.522875816993464
Switzerland,Hydropower,Electricity capacity (MW),,0.003247979454641614,0.0009034783918084877,0.0011283285692793574,0.0006010970020287054,0.0028534955320267397,7.487832272556895e-05,0.008011380652890088,0.0008913317982619517,0.0034137291280147424,0.014939723393240234,0.0033520367266632878,0.0023966882126515987,0.0010867990146354867,-0.005355721212998432,0.0052390307793057644,0.07173362287368801,0.019248953127110724
Switzerland,Wind,Electricity capacity (MW),,0.6666666666666667,0.0,0.0,0.8,0.3333333333333333,0.0,0.0,0.16666666666666674,0.2857142857142858,1.3333333333333337,0.09523809523809534,0.0652173913043479,0.22448979591836732,0.0,0.0,0.25,0.0
Switzerland,Solar,Electricity capacity (MW),,0.125,0.11111111111111116,0.10000000000000007,0.09090909090909084,0.16666666666666674,0.0714285714285714,0.2333333333333334,0.32432432432432434,0.6122448979591837,0.5822784810126582,0.784,0.9596412556053812,0.7299771167048055,0.4034391534391535,0.31385485391140433,0.19368723098995688,0.15618990384615386
United Kingdom,Hydropower,Electricity capacity (MW),,0.033699976597238564,-0.00882952230020373,-0.023755139333028752,0.0030416471689282965,0.00046652670865410256,-0.011191419911401268,0.00589483612355579,0.02367557430848577,0.0027478818410808788,0.002740351678465425,0.007287633796401627,0.0031652724395205838,0.0036060401171962297,0.0047159218504380105,0.010505140813589664,0.012829020128290123,0.008517143481109324
United Kingdom,Wind,Electricity capacity (MW),,0.036407766990291364,0.2505854800936769,0.3895131086142323,0.2574123989218329,0.6773847802786711,0.2492012779552715,0.2670076726342712,0.3916027452563584,0.2822744415433711,0.2264705882352942,0.21674967718133176,0.3690115221346271,0.2493909191583609,0.1588370856231165,0.09499770536943553,0.13278848840458224,0.2232225442436948
United Kingdom,Solar,Electricity capacity (MW),,0.5,0.3333333333333333,0.5,0.3333333333333333,0.375,0.2727272727272727,0.2857142857142858,0.2777777777777777,0.17391304347826098,2.5185185185185186,9.526315789473683,0.7529999999999999,0.6754135767256133,0.8821927136533878,0.7248552821997105,0.2479286837965391,0.07235902176653508
